city,timestamp,temperature,season
New York,2010-02-15,-2.0510234498285618,winter
New York,2010-02-16,9.889782444245478,winter
New York,2010-02-17,-1.0437232787660187,winter
New York,2010-02-18,1.1447819091135283,winter
New York,2010-02-19,-1.5394095543619861,winter
New York,2010-02-20,-2.0928689040069703,winter
New York,2010-02-21,-4.203245004084295,winter
New York,2010-02-22,9.425817932970729,winter
New York,2010-02-23,-1.7417521438473402,winter
New York,2010-02-24,-2.66788499315357,winter
New York,2010-02-25,9.959794725843127,winter
New York,2010-02-26,5.1806127002654,winter
New York,2010-02-27,0.12427778414703743,winter
New York,2010-02-28,1.618265613573437,winter
New York,2010-03-01,19.40192401086192,spring
New York,2010-03-02,6.890148597083396,spring
New York,2010-03-03,12.91951673512182,spring
New York,2010-03-04,10.17483869473755,spring
New York,2010-03-05,8.48460818514153,spring
New York,2010-03-06,4.511858268558226,spring
New York,2010-03-07,9.994241978824268,spring
New York,2010-03-08,6.368986805599574,spring
New York,2010-03-09,14.526403762926241,spring
New York,2010-03-10,12.525824383947818,spring
New York,2010-03-11,3.024969270716717,spring
New York,2010-03-12,10.447966703583027,spring
New York,2010-03-13,8.230811920521722,spring
New York,2010-03-14,11.381889793869412,spring
New York,2010-03-15,19.354378300367443,spring
New York,2010-03-16,11.336751844085315,spring
New York,2010-03-17,14.142157039049785,spring
New York,2010-03-18,15.040024234591364,spring
New York,2010-03-19,20.88832297829152,spring
New York,2010-03-20,9.254528359969482,spring
New York,2010-03-21,13.40025157228031,spring
New York,2010-03-22,11.119661033840385,spring
New York,2010-03-23,6.578003108891323,spring
New York,2010-03-24,14.03081857185965,spring
New York,2010-03-25,16.248308793721023,spring
New York,2010-03-26,17.12550015567991,spring
New York,2010-03-27,7.643776453469374,spring
New York,2010-03-28,7.442254690752414,spring
New York,2010-03-29,7.225339972244669,spring
New York,2010-03-30,14.000762405153074,spring
New York,2010-03-31,11.136122185274317,spring
New York,2010-04-01,7.820609274082041,spring
New York,2010-04-02,12.596423795172042,spring
New York,2010-04-03,8.475707509298102,spring
New York,2010-04-04,9.962725176402229,spring
New York,2010-04-05,14.163012569695564,spring
New York,2010-04-06,12.764585789336614,spring
New York,2010-04-07,15.181596297958425,spring
New York,2010-04-08,19.115649005819726,spring
New York,2010-04-09,16.56223871726339,spring
New York,2010-04-10,6.700291803375083,spring
New York,2010-04-11,15.057193369895396,spring
New York,2010-04-12,5.486237198246144,spring
New York,2010-04-13,8.765373980707448,spring
New York,2010-04-14,20.684049234172836,spring
New York,2010-04-15,16.496043372485946,spring
New York,2010-04-16,13.923453770135891,spring
New York,2010-04-17,5.746939873521163,spring
New York,2010-04-18,9.790299087986257,spring
New York,2010-04-19,10.553560412023911,spring
New York,2010-04-20,12.629049395261038,spring
New York,2010-04-21,14.468909509625806,spring
New York,2010-04-22,10.04179330290261,spring
New York,2010-04-23,13.566148965398071,spring
New York,2010-04-24,6.71901782045718,spring
New York,2010-04-25,16.09752758125055,spring
New York,2010-04-26,9.558287321784086,spring
New York,2010-04-27,2.0677633791266006,spring
New York,2010-04-28,3.2272683437745187,spring
New York,2010-04-29,11.483694808464673,spring
New York,2010-04-30,12.982842311353897,spring
New York,2010-05-01,7.091221527737698,spring
New York,2010-05-02,16.137338137782216,spring
New York,2010-05-03,6.458839313832948,spring
New York,2010-05-04,12.666680672781794,spring
New York,2010-05-05,16.90844948044854,spring
New York,2010-05-06,7.831039434172093,spring
New York,2010-05-07,6.3271940987295485,spring
New York,2010-05-08,6.043224586904894,spring
New York,2010-05-09,15.439832788945239,spring
New York,2010-05-10,8.942602908847512,spring
New York,2010-05-11,22.398690959967453,spring
New York,2010-05-12,6.843327542102022,spring
New York,2010-05-13,3.7696376079753975,spring
New York,2010-05-14,15.056102602542769,spring
New York,2010-05-15,10.83758022396843,spring
New York,2010-05-16,23.46175322196176,spring
New York,2010-05-17,6.893040367028825,spring
New York,2010-05-18,16.659815101753242,spring
New York,2010-05-19,3.0899832407502217,spring
New York,2010-05-20,12.945754528162183,spring
New York,2010-05-21,16.47189864862664,spring
New York,2010-05-22,7.093971886541878,spring
New York,2010-05-23,0.6094023333266634,spring
New York,2010-05-24,4.007365444620542,spring
New York,2010-05-25,11.018087834153722,spring
New York,2010-05-26,20.962884149551837,spring
New York,2010-05-27,7.455395219485825,spring
New York,2010-05-28,3.7985517699778306,spring
New York,2010-05-29,8.286854875435399,spring
New York,2010-05-30,2.2029558990563842,spring
New York,2010-05-31,5.05861293052202,spring
New York,2010-06-01,29.233860539879977,summer
New York,2010-06-02,24.754278281934155,summer
New York,2010-06-03,35.69972050867009,summer
New York,2010-06-04,27.428856428515726,summer
New York,2010-06-05,20.449904460761086,summer
New York,2010-06-06,16.524518737981495,summer
New York,2010-06-07,28.340644758869896,summer
New York,2010-06-08,31.520715701031232,summer
New York,2010-06-09,24.83671061975212,summer
New York,2010-06-10,13.693428667132695,summer
New York,2010-06-11,22.20585587407921,summer
New York,2010-06-12,18.769333761475878,summer
New York,2010-06-13,26.971667885833206,summer
New York,2010-06-14,19.655934245399855,summer
New York,2010-06-15,24.07481389441102,summer
New York,2010-06-16,25.769221387338447,summer
New York,2010-06-17,21.499525815796744,summer
New York,2010-06-18,23.710971834228864,summer
New York,2010-06-19,32.986284615116325,summer
New York,2010-06-20,20.006682078869773,summer
New York,2010-06-21,15.868602512791947,summer
New York,2010-06-22,11.236211364982731,summer
New York,2010-06-23,30.006506690532603,summer
New York,2010-06-24,21.119993764593648,summer
New York,2010-06-25,30.992757695000755,summer
New York,2010-06-26,20.521327005796294,summer
New York,2010-06-27,25.955193242520984,summer
New York,2010-06-28,27.501258234797266,summer
New York,2010-06-29,24.058300373098724,summer
New York,2010-06-30,16.047347158523692,summer
New York,2010-07-01,16.139083503539048,summer
New York,2010-07-02,22.76031648007245,summer
New York,2010-07-03,32.17251749444391,summer
New York,2010-07-04,30.69563521388929,summer
New York,2010-07-05,28.297850496498764,summer
New York,2010-07-06,15.562978917468453,summer
New York,2010-07-07,25.076928917136968,summer
New York,2010-07-08,22.31622978618416,summer
New York,2010-07-09,19.903467757387624,summer
New York,2010-07-10,30.633248831212477,summer
New York,2010-07-11,19.478243289493115,summer
New York,2010-07-12,18.170948079951703,summer
New York,2010-07-13,21.79051303092249,summer
New York,2010-07-14,15.263996914022467,summer
New York,2010-07-15,32.11554436547782,summer
New York,2010-07-16,18.24500997765692,summer
New York,2010-07-17,16.942937741792967,summer
New York,2010-07-18,26.266530912420173,summer
New York,2010-07-19,21.526538918721084,summer
New York,2010-07-20,14.787124525246757,summer
New York,2010-07-21,29.01572827026738,summer
New York,2010-07-22,23.100021407721158,summer
New York,2010-07-23,18.569860399714184,summer
New York,2010-07-24,28.916021174647444,summer
New York,2010-07-25,25.39838190904428,summer
New York,2010-07-26,24.714595067199454,summer
New York,2010-07-27,15.773039640880825,summer
New York,2010-07-28,25.64242945016252,summer
New York,2010-07-29,23.05821453704486,summer
New York,2010-07-30,25.156361975873555,summer
New York,2010-07-31,25.602805640134644,summer
New York,2010-08-01,25.695970216661102,summer
New York,2010-08-02,30.869905866001677,summer
New York,2010-08-03,18.38892346451184,summer
New York,2010-08-04,23.626191640832097,summer
New York,2010-08-05,19.978873064907575,summer
New York,2010-08-06,31.234169230969368,summer
New York,2010-08-07,32.974325612173786,summer
New York,2010-08-08,12.59726074272185,summer
New York,2010-08-09,28.73173303643831,summer
New York,2010-08-10,29.3346921976148,summer
New York,2010-08-11,24.977376309666518,summer
New York,2010-08-12,19.002217090093872,summer
New York,2010-08-13,21.651548516829884,summer
New York,2010-08-14,27.035653071724063,summer
New York,2010-08-15,23.972003322926753,summer
New York,2010-08-16,31.114484422754238,summer
New York,2010-08-17,23.15400131865016,summer
New York,2010-08-18,29.653162650525037,summer
New York,2010-08-19,31.253691535049324,summer
New York,2010-08-20,31.05289989701803,summer
New York,2010-08-21,26.70574050937691,summer
New York,2010-08-22,27.99309452070444,summer
New York,2010-08-23,27.136442818951462,summer
New York,2010-08-24,28.04051842916034,summer
New York,2010-08-25,26.147389860340045,summer
New York,2010-08-26,20.554951675628104,summer
New York,2010-08-27,16.364028987616713,summer
New York,2010-08-28,35.09550292712684,summer
New York,2010-08-29,18.861337873920185,summer
New York,2010-08-30,36.46739514810443,summer
New York,2010-08-31,20.76433502641583,summer
New York,2010-09-01,15.11643811211453,autumn
New York,2010-09-02,31.055870609527588,autumn
New York,2010-09-03,11.643807584010068,autumn
New York,2010-09-04,15.789756753074762,autumn
New York,2010-09-05,7.77241698627425,autumn
New York,2010-09-06,15.617220099377219,autumn
New York,2010-09-07,24.006826482706405,autumn
New York,2010-09-08,12.404952761733698,autumn
New York,2010-09-09,18.436382727740867,autumn
New York,2010-09-10,21.190791863416408,autumn
New York,2010-09-11,12.982298779205731,autumn
New York,2010-09-12,8.197700245664247,autumn
New York,2010-09-13,16.755879880389852,autumn
New York,2010-09-14,15.851138825079483,autumn
New York,2010-09-15,9.963331485726702,autumn
New York,2010-09-16,14.54545020828923,autumn
New York,2010-09-17,20.38200789092228,autumn
New York,2010-09-18,14.564155509535825,autumn
New York,2010-09-19,15.669270684041784,autumn
New York,2010-09-20,21.137639551955374,autumn
New York,2010-09-21,20.952604927009617,autumn
New York,2010-09-22,13.748856031657644,autumn
New York,2010-09-23,17.90904990610272,autumn
New York,2010-09-24,13.66626678053781,autumn
New York,2010-09-25,15.935573676333648,autumn
New York,2010-09-26,10.694275972554529,autumn
New York,2010-09-27,16.02829977122246,autumn
New York,2010-09-28,14.099568327984725,autumn
New York,2010-09-29,12.408786383307195,autumn
New York,2010-09-30,21.149384966495404,autumn
New York,2010-10-01,10.882338625909252,autumn
New York,2010-10-02,11.381345560600167,autumn
New York,2010-10-03,19.53710200817963,autumn
New York,2010-10-04,14.208602995532214,autumn
New York,2010-10-05,20.892598620481923,autumn
New York,2010-10-06,30.080696679796503,autumn
New York,2010-10-07,18.474493958899078,autumn
New York,2010-10-08,13.32210937362628,autumn
New York,2010-10-09,15.312721535723158,autumn
New York,2010-10-10,13.338365103685222,autumn
New York,2010-10-11,15.116480301534034,autumn
New York,2010-10-12,15.74990007602333,autumn
New York,2010-10-13,19.030662035149902,autumn
New York,2010-10-14,9.715571844392041,autumn
New York,2010-10-15,15.468770917226125,autumn
New York,2010-10-16,16.075706629953206,autumn
New York,2010-10-17,11.912267499234375,autumn
New York,2010-10-18,12.574676989440512,autumn
New York,2010-10-19,16.10606410172121,autumn
New York,2010-10-20,6.940981472059642,autumn
New York,2010-10-21,22.751511214246545,autumn
New York,2010-10-22,13.540268854779171,autumn
New York,2010-10-23,15.262878952959028,autumn
New York,2010-10-24,18.604325312687134,autumn
New York,2010-10-25,12.992190071726023,autumn
New York,2010-10-26,8.41488181986361,autumn
New York,2010-10-27,17.326002225245702,autumn
New York,2010-10-28,13.899762650914893,autumn
New York,2010-10-29,18.94938328580173,autumn
New York,2010-10-30,9.01081530931867,autumn
New York,2010-10-31,8.483418122481956,autumn
New York,2010-11-01,15.252122971982814,autumn
New York,2010-11-02,14.006480305609932,autumn
New York,2010-11-03,25.625977591594218,autumn
New York,2010-11-04,21.728232771058735,autumn
New York,2010-11-05,9.90472231770903,autumn
New York,2010-11-06,16.157573594107326,autumn
New York,2010-11-07,10.4756268633809,autumn
New York,2010-11-08,18.61154528530638,autumn
New York,2010-11-09,12.126508998836403,autumn
New York,2010-11-10,18.761189735035686,autumn
New York,2010-11-11,12.206559296768992,autumn
New York,2010-11-12,8.145963259140364,autumn
New York,2010-11-13,13.88770360030513,autumn
New York,2010-11-14,12.503198641495183,autumn
New York,2010-11-15,22.871071614823727,autumn
New York,2010-11-16,7.644404557078856,autumn
New York,2010-11-17,12.544471605408823,autumn
New York,2010-11-18,17.825847849139166,autumn
New York,2010-11-19,16.804368246191068,autumn
New York,2010-11-20,20.444007488454176,autumn
New York,2010-11-21,14.28251340357133,autumn
New York,2010-11-22,17.104149470685684,autumn
New York,2010-11-23,18.039916450345437,autumn
New York,2010-11-24,20.163705286596056,autumn
New York,2010-11-25,22.970859268624842,autumn
New York,2010-11-26,9.095352085464281,autumn
New York,2010-11-27,6.237889469868016,autumn
New York,2010-11-28,20.373430051025384,autumn
New York,2010-11-29,18.036173658932874,autumn
New York,2010-11-30,15.103018688619171,autumn
New York,2010-12-01,-6.080648242187503,winter
New York,2010-12-02,-1.710298476339919,winter
New York,2010-12-03,0.9312914824873422,winter
New York,2010-12-04,-3.808483971367942,winter
New York,2010-12-05,-8.44693310744647,winter
New York,2010-12-06,-14.100414023225811,winter
New York,2010-12-07,-0.5380915499925936,winter
New York,2010-12-08,4.720376238195422,winter
New York,2010-12-09,0.3566108202091762,winter
New York,2010-12-10,-0.9808937765435161,winter
New York,2010-12-11,-5.071374312980874,winter
New York,2010-12-12,9.566032273963005,winter
New York,2010-12-13,4.293907315572999,winter
New York,2010-12-14,-1.44596273685451,winter
New York,2010-12-15,11.550842248451467,winter
New York,2010-12-16,-1.0427741633351486,winter
New York,2010-12-17,-8.901365773243239,winter
New York,2010-12-18,0.7714222924911495,winter
New York,2010-12-19,-7.163080997877467,winter
New York,2010-12-20,4.835057214806007,winter
New York,2010-12-21,-3.49910934453394,winter
New York,2010-12-22,1.827360095220467,winter
New York,2010-12-23,3.154199011220393,winter
New York,2010-12-24,4.216817007956993,winter
New York,2010-12-25,2.863542356255124,winter
New York,2010-12-26,4.773116198943133,winter
New York,2010-12-27,1.4696318305245992,winter
New York,2010-12-28,-1.3008185675921808,winter
New York,2010-12-29,-4.562648791060469,winter
New York,2010-12-30,5.077154620802458,winter
New York,2010-12-31,-4.178220372618762,winter
New York,2011-01-01,1.1452390430437958,winter
New York,2011-01-02,-3.665734590534952,winter
New York,2011-01-03,-7.764402275122305,winter
New York,2011-01-04,-9.040585216937695,winter
New York,2011-01-05,-0.08465594105411602,winter
New York,2011-01-06,3.844611743810307,winter
New York,2011-01-07,12.467420251245901,winter
New York,2011-01-08,-0.4690060389931219,winter
New York,2011-01-09,5.717195866907172,winter
New York,2011-01-10,-2.016714082666024,winter
New York,2011-01-11,6.7456519410217295,winter
New York,2011-01-12,0.2350890389488515,winter
New York,2011-01-13,3.079695856208065,winter
New York,2011-01-14,-3.1501716165059674,winter
New York,2011-01-15,9.465871736850497,winter
New York,2011-01-16,0.24542758017246039,winter
New York,2011-01-17,-1.4225786294611082,winter
New York,2011-01-18,-2.9496894791374038,winter
New York,2011-01-19,-5.576780666220566,winter
New York,2011-01-20,2.1744998876303,winter
New York,2011-01-21,4.090846329472277,winter
New York,2011-01-22,7.476078869964223,winter
New York,2011-01-23,-5.322532873691429,winter
New York,2011-01-24,-5.266777907930102,winter
New York,2011-01-25,-5.872460175096817,winter
New York,2011-01-26,1.6690925384611095,winter
New York,2011-01-27,6.6969130749612935,winter
New York,2011-01-28,2.482493471676646,winter
New York,2011-01-29,4.112434767566327,winter
New York,2011-01-30,-2.105066003379762,winter
New York,2011-01-31,4.536828022890898,winter
New York,2011-02-01,0.6160287702823415,winter
New York,2011-02-02,-8.665994679895338,winter
New York,2011-02-03,-7.705335681905577,winter
New York,2011-02-04,5.375093586731426,winter
New York,2011-02-05,4.136225937413131,winter
New York,2011-02-06,2.8015930706144347,winter
New York,2011-02-07,2.60839554311526,winter
New York,2011-02-08,8.27094329582022,winter
New York,2011-02-09,4.873134506090887,winter
New York,2011-02-10,2.0308841668544555,winter
New York,2011-02-11,-2.3040196758945157,winter
New York,2011-02-12,-1.554003100149888,winter
New York,2011-02-13,-1.1219436540626138,winter
New York,2011-02-14,-0.9970615810028376,winter
New York,2011-02-15,1.9484308112765452,winter
New York,2011-02-16,4.428453306929939,winter
New York,2011-02-17,-7.174427505055304,winter
New York,2011-02-18,-1.5222052560107802,winter
New York,2011-02-19,-0.735792723791604,winter
New York,2011-02-20,4.953444720690871,winter
New York,2011-02-21,0.4718548585030535,winter
New York,2011-02-22,-0.6582437123562063,winter
New York,2011-02-23,-4.03351450996839,winter
New York,2011-02-24,-0.15815788360725277,winter
New York,2011-02-25,4.7288257107811145,winter
New York,2011-02-26,2.8256720368609587,winter
New York,2011-02-27,3.459087206142394,winter
New York,2011-02-28,0.026349860206781622,winter
New York,2011-03-01,2.8553415020148885,spring
New York,2011-03-02,9.411947948724917,spring
New York,2011-03-03,5.535520240966546,spring
New York,2011-03-04,18.773963561801,spring
New York,2011-03-05,14.61479134610168,spring
New York,2011-03-06,15.793929921220233,spring
New York,2011-03-07,6.694934097617923,spring
New York,2011-03-08,-1.0468367820757951,spring
New York,2011-03-09,11.422790893731651,spring
New York,2011-03-10,2.0463592998231563,spring
New York,2011-03-11,3.4222116335501482,spring
New York,2011-03-12,11.182845766256081,spring
New York,2011-03-13,2.8358299382421333,spring
New York,2011-03-14,2.431175496933644,spring
New York,2011-03-15,13.161726074188792,spring
New York,2011-03-16,9.17546911980547,spring
New York,2011-03-17,13.262687251709607,spring
New York,2011-03-18,10.15853907328446,spring
New York,2011-03-19,12.583798679554036,spring
New York,2011-03-20,8.094849584636549,spring
New York,2011-03-21,16.538929452005377,spring
New York,2011-03-22,18.671399112259813,spring
New York,2011-03-23,13.804064167358403,spring
New York,2011-03-24,7.699034517252862,spring
New York,2011-03-25,6.217346274816479,spring
New York,2011-03-26,11.33679572535611,spring
New York,2011-03-27,6.482078220953608,spring
New York,2011-03-28,12.061178226323928,spring
New York,2011-03-29,6.140130173583202,spring
New York,2011-03-30,18.450167778201656,spring
New York,2011-03-31,14.16700288747219,spring
New York,2011-04-01,17.042268738117354,spring
New York,2011-04-02,10.753870073932482,spring
New York,2011-04-03,11.283617866432389,spring
New York,2011-04-04,6.894616043829264,spring
New York,2011-04-05,14.161813954185114,spring
New York,2011-04-06,2.9265853817057375,spring
New York,2011-04-07,7.148164586651589,spring
New York,2011-04-08,18.01687367871062,spring
New York,2011-04-09,13.75338419986766,spring
New York,2011-04-10,12.514542535306672,spring
New York,2011-04-11,4.417055222642866,spring
New York,2011-04-12,10.68244559704511,spring
New York,2011-04-13,2.496475457482207,spring
New York,2011-04-14,13.735690386159286,spring
New York,2011-04-15,12.5432753261022,spring
New York,2011-04-16,2.7843681952941557,spring
New York,2011-04-17,0.8453915464503687,spring
New York,2011-04-18,16.49359243697413,spring
New York,2011-04-19,8.035887428935112,spring
New York,2011-04-20,13.623281509444274,spring
New York,2011-04-21,12.739662190293494,spring
New York,2011-04-22,9.101981007036114,spring
New York,2011-04-23,19.243126357452525,spring
New York,2011-04-24,23.069214433633512,spring
New York,2011-04-25,6.217823690521513,spring
New York,2011-04-26,13.277995386042921,spring
New York,2011-04-27,8.82209253733097,spring
New York,2011-04-28,7.870157883158672,spring
New York,2011-04-29,18.69473540594427,spring
New York,2011-04-30,17.354351745210547,spring
New York,2011-05-01,2.647669557293126,spring
New York,2011-05-02,4.547027923080432,spring
New York,2011-05-03,24.506450839098584,spring
New York,2011-05-04,6.564187727595911,spring
New York,2011-05-05,13.90715309746557,spring
New York,2011-05-06,16.918396874411954,spring
New York,2011-05-07,3.8512167097579955,spring
New York,2011-05-08,7.896747580463305,spring
New York,2011-05-09,1.8679554597559331,spring
New York,2011-05-10,11.451601301258465,spring
New York,2011-05-11,6.331075558175028,spring
New York,2011-05-12,5.592829768954772,spring
New York,2011-05-13,9.689227563523913,spring
New York,2011-05-14,2.0861118749539678,spring
New York,2011-05-15,6.95778861630001,spring
New York,2011-05-16,7.213361781193178,spring
New York,2011-05-17,9.089019461307341,spring
New York,2011-05-18,14.808015074004622,spring
New York,2011-05-19,13.508500181942164,spring
New York,2011-05-20,11.366587215426925,spring
New York,2011-05-21,6.957460918764355,spring
New York,2011-05-22,9.99183765377579,spring
New York,2011-05-23,4.154204613887613,spring
New York,2011-05-24,20.608372652204565,spring
New York,2011-05-25,12.151344453477853,spring
New York,2011-05-26,8.14454005837554,spring
New York,2011-05-27,9.61746399474347,spring
New York,2011-05-28,15.976299398995817,spring
New York,2011-05-29,11.851717268313259,spring
New York,2011-05-30,12.501277466629832,spring
New York,2011-05-31,10.410256078337811,spring
New York,2011-06-01,15.619932467632516,summer
New York,2011-06-02,27.272873445635557,summer
New York,2011-06-03,24.29335065371382,summer
New York,2011-06-04,24.53884162802194,summer
New York,2011-06-05,30.60783497931817,summer
New York,2011-06-06,29.51483037554592,summer
New York,2011-06-07,21.38926295601969,summer
New York,2011-06-08,32.20591611283938,summer
New York,2011-06-09,19.633228409376045,summer
New York,2011-06-10,28.435949302540983,summer
New York,2011-06-11,24.78964920085815,summer
New York,2011-06-12,32.286676997346575,summer
New York,2011-06-13,23.858213987835796,summer
New York,2011-06-14,19.18208949431203,summer
New York,2011-06-15,24.63721379170384,summer
New York,2011-06-16,20.289946184329956,summer
New York,2011-06-17,27.40088885472173,summer
New York,2011-06-18,26.380236721233576,summer
New York,2011-06-19,21.615402806785646,summer
New York,2011-06-20,31.425825118811318,summer
New York,2011-06-21,24.770808076313447,summer
New York,2011-06-22,20.654979663749238,summer
New York,2011-06-23,19.114113091107342,summer
New York,2011-06-24,23.66570109775653,summer
New York,2011-06-25,32.85301261442527,summer
New York,2011-06-26,31.043230408520813,summer
New York,2011-06-27,10.821803130028654,summer
New York,2011-06-28,26.371056009102464,summer
New York,2011-06-29,26.0930061988061,summer
New York,2011-06-30,25.20866257494445,summer
New York,2011-07-01,21.988541775059037,summer
New York,2011-07-02,28.991783442088806,summer
New York,2011-07-03,27.4127855380246,summer
New York,2011-07-04,25.69029878776072,summer
New York,2011-07-05,18.606556480727342,summer
New York,2011-07-06,18.98243176187416,summer
New York,2011-07-07,29.255330084994085,summer
New York,2011-07-08,23.318073666709104,summer
New York,2011-07-09,25.140418849105632,summer
New York,2011-07-10,31.411553806141132,summer
New York,2011-07-11,25.822514671059576,summer
New York,2011-07-12,27.73681140336631,summer
New York,2011-07-13,29.517029119233058,summer
New York,2011-07-14,30.385948794366065,summer
New York,2011-07-15,26.53304023668939,summer
New York,2011-07-16,22.254829948984447,summer
New York,2011-07-17,28.372985317207178,summer
New York,2011-07-18,36.999654982861074,summer
New York,2011-07-19,31.161565097248896,summer
New York,2011-07-20,31.105012769339123,summer
New York,2011-07-21,33.57626894479401,summer
New York,2011-07-22,29.32970661374619,summer
New York,2011-07-23,29.595239087642437,summer
New York,2011-07-24,24.353835492566787,summer
New York,2011-07-25,19.045079818191876,summer
New York,2011-07-26,26.495010868438104,summer
New York,2011-07-27,28.672140241697015,summer
New York,2011-07-28,24.21160244032749,summer
New York,2011-07-29,27.270245763777236,summer
New York,2011-07-30,18.995692113574563,summer
New York,2011-07-31,22.31552252493945,summer
New York,2011-08-01,25.399790367509055,summer
New York,2011-08-02,24.81990658561108,summer
New York,2011-08-03,28.165165688602627,summer
New York,2011-08-04,18.185920443872444,summer
New York,2011-08-05,22.14401440972663,summer
New York,2011-08-06,21.793541194161175,summer
New York,2011-08-07,19.929783955673038,summer
New York,2011-08-08,25.62281055812276,summer
New York,2011-08-09,33.43051305692634,summer
New York,2011-08-10,26.256224008762988,summer
New York,2011-08-11,31.22901517635526,summer
New York,2011-08-12,26.74081097115755,summer
New York,2011-08-13,23.151052743104493,summer
New York,2011-08-14,22.584742741758223,summer
New York,2011-08-15,20.845037025940684,summer
New York,2011-08-16,27.059825546946623,summer
New York,2011-08-17,25.473828798440593,summer
New York,2011-08-18,27.09845910689656,summer
New York,2011-08-19,28.307796109582416,summer
New York,2011-08-20,30.00554530082304,summer
New York,2011-08-21,19.81912023706741,summer
New York,2011-08-22,32.18904001118559,summer
New York,2011-08-23,28.021879115149304,summer
New York,2011-08-24,26.088115694455574,summer
New York,2011-08-25,21.51779737163767,summer
New York,2011-08-26,28.579224796113195,summer
New York,2011-08-27,17.23182670577927,summer
New York,2011-08-28,21.225538893009176,summer
New York,2011-08-29,21.915886452014462,summer
New York,2011-08-30,25.902078841984455,summer
New York,2011-08-31,25.414075382609386,summer
New York,2011-09-01,16.68981659516653,autumn
New York,2011-09-02,18.11044483313362,autumn
New York,2011-09-03,15.593159531910661,autumn
New York,2011-09-04,7.440363103656069,autumn
New York,2011-09-05,16.900293780422718,autumn
New York,2011-09-06,19.30707771705855,autumn
New York,2011-09-07,23.355276566857015,autumn
New York,2011-09-08,14.753599642136948,autumn
New York,2011-09-09,21.475105007971457,autumn
New York,2011-09-10,17.259033677839746,autumn
New York,2011-09-11,7.496452385274656,autumn
New York,2011-09-12,7.193056251072509,autumn
New York,2011-09-13,15.159259166534655,autumn
New York,2011-09-14,17.610090300225007,autumn
New York,2011-09-15,11.675791307295164,autumn
New York,2011-09-16,9.158242632965834,autumn
New York,2011-09-17,17.219021366380407,autumn
New York,2011-09-18,13.5422129525495,autumn
New York,2011-09-19,23.934543489901188,autumn
New York,2011-09-20,13.623768072666465,autumn
New York,2011-09-21,13.233479353414925,autumn
New York,2011-09-22,14.930560275904448,autumn
New York,2011-09-23,9.51516868004876,autumn
New York,2011-09-24,11.143918973125022,autumn
New York,2011-09-25,12.062726907777611,autumn
New York,2011-09-26,10.421981107999542,autumn
New York,2011-09-27,14.549952489648547,autumn
New York,2011-09-28,21.196492626954175,autumn
New York,2011-09-29,15.880790643984446,autumn
New York,2011-09-30,12.884698013005885,autumn
New York,2011-10-01,12.34666497977732,autumn
New York,2011-10-02,7.459339032858767,autumn
New York,2011-10-03,13.546147931585226,autumn
New York,2011-10-04,15.44947257776552,autumn
New York,2011-10-05,13.954947233624676,autumn
New York,2011-10-06,17.07909992565839,autumn
New York,2011-10-07,19.949613571602498,autumn
New York,2011-10-08,8.105738890696928,autumn
New York,2011-10-09,13.742322995771094,autumn
New York,2011-10-10,5.28713801658267,autumn
New York,2011-10-11,21.055591919572976,autumn
New York,2011-10-12,18.892132209231793,autumn
New York,2011-10-13,16.001416371715646,autumn
New York,2011-10-14,18.65779006060681,autumn
